Time,current_position_1,current_position_2,current_position_3,controller_1,controller_2,controller_3,error_position_1,error_position_2,error_position_3
4.88,0.0689682286643792,-0.188171131880233,0.879774929955602,-0.0406823418694229,-0.10218838671156,-0.390219580299407,-0.0689682286643792,0.188171131880233,-0.0797749299556016
4.92,0.0692450155548192,-0.188350727328394,0.879576565697789,-0.0412780857516739,-0.103345652030442,-0.388028084550798,-0.0692450155548192,0.188350727328394,-0.0795765656977891
4.96,0.0697254229099102,-0.188654646911939,0.879082562401891,-0.0431358922097031,-0.104776352333891,-0.384983845653385,-0.0697254229099102,0.188654646911939,-0.0790825624018907
5,0.0699714994742218,-0.188744220945787,0.878366412594914,-0.0416162927504023,-0.103581899618532,-0.382562470763922,-0.0699714994742218,0.188744220945787,-0.0783664125949144
5.04,0.0701088894467337,-0.188808892103748,0.877947332337499,-0.0409960422998568,-0.103798484954452,-0.385480358956009,-0.0701088894467337,0.188808892103748,-0.0779473323374986
5.08,0.0704989290840958,-0.188796087061838,0.877760233357549,-0.0431871484200721,-0.103589909222861,-0.387862516905367,-0.0704989290840958,0.188796087061838,-0.0777602333575487
5.12,0.0706999303932176,-0.18876844942319,0.877606155350804,-0.0419907593400868,-0.103845201865993,-0.388271208100766,-0.0706999303932176,0.18876844942319,-0.0776061553508043
5.16,0.0710125667350156,-0.188707598143379,0.877610327675939,-0.0430944764826638,-0.103949295944193,-0.390011009892821,-0.0710125667350156,0.188707598143379,-0.0776103276759386
5.2,0.0709895768542025,-0.188729485284671,0.877242865040898,-0.0407101089942258,-0.104956004155268,-0.386266149628907,-0.0709895768542025,0.188729485284671,-0.0772428650408983
5.24,0.0712223149374589,-0.188639140890409,0.877334298565984,-0.0428631431117574,-0.104455588851479,-0.391055313722789,-0.0712223149374589,0.188639140890409,-0.0773342985659837
5.28,0.0716576560518338,-0.188396083571721,0.877611281350255,-0.0446992469207715,-0.103590297272585,-0.393203966303915,-0.0716576560518338,0.188396083571721,-0.077611281350255
5.32,0.0719698313560437,-0.188214975989288,0.877819599583745,-0.0440436887783213,-0.104359269428674,-0.392776702475548,-0.0719698313560437,0.188214975989288,-0.077819599583745
5.36,0.072155312196823,-0.187978643029147,0.87771219201386,-0.0433116123016155,-0.104226975863777,-0.38972137985602,-0.072155312196823,0.187978643029147,-0.0777121920138597
5.4,0.0722322547193052,-0.18779923570516,0.87767899222672,-0.0426726625477746,-0.104958112491404,-0.390602282173932,-0.0722322547193052,0.18779923570516,-0.0776789922267198
5.44,0.072250971706767,-0.187340687336637,0.876800181344151,-0.0423879223395444,-0.103056733781381,-0.381862123762816,-0.072250971706767,0.187340687336637,-0.0768001813441515
5.48,0.0721568456964618,-0.186490228558848,0.876983942463994,-0.0416484513955834,-0.100151903575452,-0.392733324709535,-0.0721568456964618,0.186490228558848,-0.076983942463994
5.52,0.0722444022696403,-0.186023055529531,0.877806248143315,-0.0431904070923749,-0.10321265793437,-0.399683891028911,-0.0722444022696403,0.186023055529531,-0.0778062481433153
5.56,0.0720357555777266,-0.185604508461166,0.878595652058721,-0.0410299127319579,-0.103781979925233,-0.39990518784374,-0.0720357555777266,0.185604508461166,-0.0785956520587205
5.6,0.0720496812198176,-0.185292658096742,0.879198672249913,-0.0428488470049844,-0.104828674075936,-0.398500052001327,-0.0720496812198176,0.185292658096742,-0.0791986722499132
5.64,0.0718034989045648,-0.185080316770161,0.880076827481389,-0.0409436637612449,-0.105860640645324,-0.401848877364397,-0.0718034989045648,0.185080316770161,-0.080076827481389
5.68,0.0716460044621166,-0.18473531221857,0.880602540448308,-0.0416894320281088,-0.105097825270653,-0.39874746485725,-0.0716460044621166,0.18473531221857,-0.0806025404483079
5.72,0.0714404644936328,-0.184582156009299,0.880792798474431,-0.0413901666043729,-0.106844895978779,-0.39564924954325,-0.0714404644936328,0.184582156009299,-0.080792798474431
5.76,0.0712251866757062,-0.184207394588833,0.880721272900701,-0.0413739025353683,-0.105402116638652,-0.393157236354798,-0.0712251866757062,0.184207394588833,-0.0807212729007005
5.8,0.0711399069826069,-0.183854030353731,0.880205692723393,-0.0424572269676853,-0.105789664624022,-0.388620342776179,-0.0711399069826069,0.183854030353731,-0.0802056927233934
5.84,0.0712336303087528,-0.183500067024554,0.879732491448522,-0.0439795187564472,-0.106011294147486,-0.388967942548543,-0.0712336303087528,0.183500067024554,-0.0797324914485216
5.88,0.0712034113885444,-0.183042548252038,0.878515185788274,-0.043180331601325,-0.105418620947493,-0.381077710847556,-0.0712034113885444,0.183042548252038,-0.0785151857882738
5.92,0.0712917023117857,-0.182604943705216,0.877624990418553,-0.0442468786192702,-0.105759020917973,-0.384060746439546,-0.0712917023117857,0.182604943705216,-0.0776249904185533
5.96,0.071246381134079,-0.182223201542673,0.87678194232285,-0.0433692427957016,-0.106390501822461,-0.384265945112705,-0.071246381134079,0.182223201542673,-0.0767819423228502
6,0.0715232521147413,-0.181633395746727,0.875912548974156,-0.0460389251380026,-0.10495854865664,-0.383721359793097,-0.0715232521147413,0.181633395746727,-0.0759125489741563
6.04,0.0713724051344134,-0.181071137547062,0.875529946759343,-0.042913748142674,-0.105303519140379,-0.388549795122445,-0.0713724051344134,0.181071137547062,-0.0755299467593431
6.08,0.0714834870669266,-0.180619971086941,0.875590981915593,-0.0450653925722566,-0.106318382877997,-0.393167746304721,-0.0714834870669266,0.180619971086941,-0.0755909819155931
6.12,0.0714852406094887,-0.180213714855131,0.875606717541814,-0.0443890980387814,-0.106853947039792,-0.392873800781369,-0.0714852406094887,0.180213714855131,-0.0756067175418138
6.16,0.071586629823186,-0.179517545215444,0.875637115910649,-0.0453198917389936,-0.104761556054543,-0.393186840827018,-0.071586629823186,0.179517545215444,-0.0756371159106493
6.2,0.0716052463287383,-0.178949871726974,0.875557186082006,-0.0448497162897735,-0.10585724288371,-0.392194868169725,-0.0716052463287383,0.178949871726974,-0.0755571860820055
6.24,0.0717162064783852,-0.17842612912614,0.875630440190434,-0.0457298881729993,-0.106335127244102,-0.393914448966831,-0.0717162064783852,0.17842612912614,-0.0756304401904344
6.28,0.0717706688353318,-0.178002457819623,0.875679017975926,-0.0454713720834829,-0.10727304568713,-0.393843235510588,-0.0717706688353318,0.178002457819623,-0.0756790179759264
6.32,0.0718078864520047,-0.177733462388548,0.87591821141541,-0.0455004649157693,-0.108681521496153,-0.396020346806198,-0.0718078864520047,0.177733462388548,-0.07591821141541
6.36,0.0716945719579383,-0.177161852153311,0.875639082863927,-0.0444697640605018,-0.10653873329562,-0.39084939904362,-0.0716945719579383,0.177161852153311,-0.0756390828639268
